,postalCode,type,subtype,price,typeSale,subtypeSale,roomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
164,4500,HOUSE,APARTMENT_BLOCK,395000.0,FOR_SALE,BUY_REGULAR,,400.0,0.0,HYPER_EQUIPPED,0,0,1,,1,366,603,4.0,0,AS_NEW
165,4500,HOUSE,EXCEPTIONAL_PROPERTY,395000.0,FOR_SALE,BUY_REGULAR,,400.0,0.0,HYPER_EQUIPPED,0,0,1,,1,366,603,4.0,0,AS_NEW
166,7181,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,380.0,0.0,HYPER_EQUIPPED,0,0,1,94.0,1,2955,3145,4.0,0,GOOD
167,9950,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
168,3202,HOUSE,HOUSE,400000.0,FOR_SALE,BUY_REGULAR,,293.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,0,0,1023,4.0,0,GOOD
169,1700,HOUSE,MIXED_USE_BUILDING,409000.0,FOR_SALE,BUY_REGULAR,,281.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,112,2.0,0,GOOD
170,1070,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,,145.0,0.0,INSTALLED,0,0,1,21.0,0,0,95,3.0,0,GOOD
171,4500,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,,320.0,0.0,INSTALLED,0,1,1,40.0,1,775,888,4.0,0,TO_BE_DONE_UP
172,8500,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,,180.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,60,290,3.0,0,JUST_RENOVATED
173,3000,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,3.0,125.0,0.0,NOT_INSTALLED,0,0,1,7.0,1,30,100,2.0,0,GOOD
174,2812,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
175,5030,HOUSE,VILLA,429500.0,FOR_SALE,BUY_REGULAR,,204.0,0.0,INSTALLED,0,0,1,26.0,1,0,810,4.0,1,GOOD
176,1853,HOUSE,TOWN_HOUSE,430000.0,FOR_SALE,BUY_REGULAR,,155.0,0.0,USA_HYPER_EQUIPPED,0,0,1,26.0,1,50,170,2.0,0,JUST_RENOVATED
177,6730,HOUSE,HOUSE,435000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,0,1,,0,0,823,4.0,0,AS_NEW
178,7181,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
179,1970,HOUSE,HOUSE,449000.0,FOR_SALE,BUY_REGULAR,,168.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,625,3.0,0,TO_RENOVATE
180,4530,HOUSE,HOUSE,449000.0,FOR_SALE,BUY_REGULAR,,330.0,0.0,INSTALLED,0,1,1,,1,450,893,2.0,0,AS_NEW
181,7830,HOUSE,VILLA,449000.0,FOR_SALE,BUY_REGULAR,,220.0,0.0,INSTALLED,0,0,1,40.0,1,950,1150,4.0,0,AS_NEW
182,1190,HOUSE,MIXED_USE_BUILDING,450000.0,FOR_SALE,BUY_REGULAR,,220.0,0.0,INSTALLED,0,0,0,,1,60,193,2.0,0,AS_NEW
183,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
184,2820,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
185,2200,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
186,1460,HOUSE,HOUSE,465000.0,FOR_SALE,BUY_REGULAR,,225.0,0.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,400,601,2.0,0,AS_NEW
187,1480,HOUSE,HOUSE,465000.0,FOR_SALE,BUY_REGULAR,,225.0,0.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,400,601,2.0,0,AS_NEW
188,1421,HOUSE,HOUSE,475000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,INSTALLED,0,1,1,25.0,1,400,710,4.0,0,GOOD
189,3120,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
190,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
191,2018,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
192,1300,HOUSE,VILLA,490000.0,FOR_SALE,BUY_REGULAR,,178.0,0.0,INSTALLED,0,1,1,35.0,1,600,948,4.0,0,GOOD
193,1300,HOUSE,VILLA,495000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,300,600,4.0,0,AS_NEW
194,1330,HOUSE,VILLA,495000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,INSTALLED,0,0,1,60.0,0,0,740,4.0,0,TO_RENOVATE
195,1640,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,,185.0,0.0,SEMI_EQUIPPED,0,0,1,80.0,1,562,635,2.0,0,JUST_RENOVATED
196,1860,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,,237.0,0.0,INSTALLED,0,1,1,20.0,1,100,243,3.0,0,AS_NEW
197,1300,HOUSE,HOUSE,520000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,HYPER_EQUIPPED,0,0,1,50.0,1,450,816,4.0,0,AS_NEW
198,3020,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
199,1200,HOUSE,HOUSE,540000.0,FOR_SALE,BUY_REGULAR,,225.0,0.0,NOT_INSTALLED,0,0,1,70.0,1,240,319,3.0,0,TO_RENOVATE
200,1742,HOUSE,EXCEPTIONAL_PROPERTY,549000.0,FOR_SALE,BUY_REGULAR,,221.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,283,420,4.0,0,GOOD
201,1170,HOUSE,HOUSE,565000.0,FOR_SALE,BUY_REGULAR,,265.0,0.0,INSTALLED,0,0,0,,1,50,232,3.0,0,TO_RENOVATE
202,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
203,1700,HOUSE,TOWN_HOUSE,625000.0,FOR_SALE,BUY_REGULAR,,275.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,474,3.0,0,GOOD
204,8000,HOUSE,HOUSE,634000.0,FOR_SALE,BUY_REGULAR,,280.0,0.0,INSTALLED,0,0,1,6.0,0,0,75,3.0,0,AS_NEW
205,1950,HOUSE,HOUSE,635000.0,FOR_SALE,BUY_REGULAR,,200.0,0.0,HYPER_EQUIPPED,0,0,1,30.0,1,150,305,3.0,0,TO_BE_DONE_UP
206,2960,HOUSE,VILLA,649000.0,FOR_SALE,BUY_REGULAR,,212.0,0.0,INSTALLED,0,1,1,45.0,1,1014,1207,4.0,1,AS_NEW
207,1030,HOUSE,HOUSE,650000.0,FOR_SALE,BUY_REGULAR,,210.0,0.0,INSTALLED,0,1,1,15.0,1,44,110,2.0,0,GOOD
208,3071,HOUSE,VILLA,711000.0,FOR_SALE,BUY_REGULAR,,280.0,0.0,INSTALLED,0,0,1,30.0,1,1088,1267,4.0,0,AS_NEW
209,1180,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
210,1180,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
211,9000,HOUSE,HOUSE,748000.0,FOR_SALE,BUY_REGULAR,,265.0,0.0,INSTALLED,0,0,1,30.0,1,65,165,3.0,0,GOOD
212,1410,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,,270.0,0.0,INSTALLED,0,0,1,31.0,1,450,1059,4.0,1,GOOD
213,9800,HOUSE,HOUSE,856000.0,FOR_SALE,BUY_REGULAR,,492.0,0.0,NOT_INSTALLED,0,1,1,75.0,1,2000,2400,3.0,0,TO_BE_DONE_UP
214,4260,HOUSE,EXCEPTIONAL_PROPERTY,980000.0,FOR_SALE,BUY_REGULAR,,500.0,0.0,USA_HYPER_EQUIPPED,0,0,1,100.0,1,3000,4240,4.0,1,AS_NEW
215,1300,HOUSE,VILLA,995000.0,FOR_SALE,BUY_REGULAR,,308.0,0.0,HYPER_EQUIPPED,0,0,1,25.0,1,2000,2093,4.0,1,GOOD
216,1030,HOUSE,MANSION,1050000.0,FOR_SALE,BUY_REGULAR,,340.0,0.0,HYPER_EQUIPPED,0,0,1,30.0,1,30,130,2.0,0,GOOD
217,1050,HOUSE,EXCEPTIONAL_PROPERTY,1170000.0,FOR_SALE,BUY_REGULAR,,365.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,36,140,2.0,0,TO_BE_DONE_UP
218,9000,HOUSE,APARTMENT_BLOCK,1275000.0,FOR_SALE,BUY_REGULAR,,290.0,0.0,HYPER_EQUIPPED,0,0,0,,0,0,91,2.0,0,GOOD
219,1210,HOUSE,APARTMENT_BLOCK,1300000.0,FOR_SALE,BUY_REGULAR,,804.0,0.0,USA_INSTALLED,0,0,1,21.0,0,0,348,2.0,0,GOOD
220,1050,HOUSE,HOUSE,1375000.0,FOR_SALE,BUY_REGULAR,7.0,427.0,0.0,HYPER_EQUIPPED,0,1,1,50.0,1,300,508,3.0,0,AS_NEW
221,9070,HOUSE,CASTLE,1700000.0,FOR_SALE,BUY_REGULAR,5.0,660.0,0.0,INSTALLED,0,1,1,25.0,1,22000,22444,4.0,0,GOOD
222,9190,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,,419.0,0.0,HYPER_EQUIPPED,0,0,1,,1,1200,2327,4.0,0,AS_NEW
223,3150,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,,199.0,0.0,HYPER_EQUIPPED,0,0,1,18.0,0,0,159,2.0,0,AS_NEW
224,4500,HOUSE,HOUSE,149500.0,FOR_SALE,BUY_REGULAR,,148.0,0.0,SEMI_EQUIPPED,0,0,1,15.0,1,430,480,2.0,0,GOOD
225,9280,HOUSE,HOUSE,255000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,530,3.0,0,TO_RENOVATE
226,6640,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,,232.0,0.0,USA_SEMI_EQUIPPED,0,0,1,,0,0,3499,4.0,0,GOOD
227,6980,HOUSE,EXCEPTIONAL_PROPERTY,300000.0,FOR_SALE,BUY_REGULAR,,790.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,805,4.0,0,TO_BE_DONE_UP
228,1932,HOUSE,HOUSE,549000.0,FOR_SALE,BUY_REGULAR,,186.0,0.0,HYPER_EQUIPPED,0,0,1,24.0,1,90,192,2.0,0,AS_NEW
229,1933,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,,132.0,0.0,USA_HYPER_EQUIPPED,0,1,1,18.0,1,190,298,4.0,0,GOOD
230,8530,HOUSE,HOUSE,220000.0,FOR_SALE,BUY_REGULAR,,115.0,0.0,INSTALLED,0,0,0,,0,0,259,2.0,0,GOOD
231,4530,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,190.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,3300,3500,4.0,1,AS_NEW
232,9870,HOUSE,VILLA,399000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,SEMI_EQUIPPED,0,0,1,,1,0,721,4.0,0,
233,9112,HOUSE,MIXED_USE_BUILDING,585000.0,FOR_SALE,BUY_REGULAR,,516.0,0.0,INSTALLED,0,1,1,52.0,1,395,632,2.0,0,GOOD
234,4540,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,,258.0,0.0,INSTALLED,0,1,1,50.0,1,150,838,4.0,0,GOOD
235,4540,HOUSE,VILLA,399000.0,FOR_SALE,BUY_REGULAR,,258.0,0.0,INSTALLED,0,1,1,50.0,1,150,838,4.0,0,GOOD
236,1050,HOUSE,MIXED_USE_BUILDING,695000.0,FOR_SALE,BUY_REGULAR,,140.0,,,0,0,0,,0,0,53,2.0,0,TO_RENOVATE
237,6717,HOUSE,HOUSE,339000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,INSTALLED,0,0,1,50.0,1,3020,3188,4.0,0,GOOD
238,7000,HOUSE,HOUSE,330890.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,900,4.0,0,AS_NEW
239,1760,HOUSE,HOUSE,378950.0,FOR_SALE,BUY_REGULAR,,172.0,0.0,USA_HYPER_EQUIPPED,0,0,1,20.0,1,120,120,3.0,0,AS_NEW
240,1190,HOUSE,HOUSE,1090000.0,FOR_SALE,BUY_REGULAR,5.0,330.0,,,0,0,1,15.0,1,100,217,2.0,0,JUST_RENOVATED
241,4000,HOUSE,HOUSE,109000.0,FOR_SALE,BUY_REGULAR,,111.0,0.0,SEMI_EQUIPPED,0,0,1,12.0,0,0,90,2.0,0,TO_BE_DONE_UP
242,1700,HOUSE,BUNGALOW,445000.0,FOR_SALE,BUY_REGULAR,,200.0,0.0,INSTALLED,0,0,1,,0,0,955,4.0,0,GOOD
243,1700,HOUSE,VILLA,629500.0,FOR_SALE,BUY_REGULAR,,320.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,1173,4.0,0,GOOD
244,4520,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,INSTALLED,0,0,1,100.0,1,1080,1561,4.0,0,GOOD
245,4500,HOUSE,HOUSE,345000.0,FOR_SALE,BUY_REGULAR,,240.0,0.0,NOT_INSTALLED,0,0,1,12.0,0,0,120,2.0,0,AS_NEW
246,8790,HOUSE,HOUSE,349500.0,FOR_SALE,BUY_REGULAR,,300.0,,,0,0,0,,0,0,832,,0,GOOD
247,9600,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,0,1,,0,0,300,2.0,0,GOOD
248,1082,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,USA_INSTALLED,0,0,0,,1,100,230,3.0,0,GOOD
249,2880,HOUSE,HOUSE,319500.0,FOR_SALE,BUY_REGULAR,,215.0,0.0,INSTALLED,0,0,1,12.0,1,0,250,2.0,0,GOOD
250,4520,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,INSTALLED,0,1,1,50.0,1,958,1120,4.0,0,JUST_RENOVATED
251,8710,HOUSE,VILLA,430000.0,FOR_SALE,BUY_REGULAR,,250.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,800,4.0,0,GOOD
252,3590,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
253,1020,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,,375.0,,,0,0,1,30.0,0,0,420,2.0,0,GOOD
254,4540,HOUSE,HOUSE,,FOR_SALE,LIFE_ANNUITY,,115.0,0.0,INSTALLED,0,0,1,,1,145,355,2.0,0,TO_BE_DONE_UP
255,4577,HOUSE,HOUSE,,FOR_SALE,LIFE_ANNUITY,,270.0,0.0,INSTALLED,0,0,1,,1,0,493,3.0,0,GOOD
256,4101,HOUSE,HOUSE,97000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,SEMI_EQUIPPED,0,0,1,,1,40,1,2.0,0,TO_RENOVATE
257,4540,HOUSE,HOUSE,100000.0,FOR_SALE,BUY_REGULAR,,64.0,0.0,SEMI_EQUIPPED,0,0,1,,1,300,345,2.0,0,GOOD
258,4480,HOUSE,HOUSE,115000.0,FOR_SALE,BUY_REGULAR,,115.0,0.0,NOT_INSTALLED,0,0,0,,1,40,398,3.0,0,TO_RENOVATE
259,4480,HOUSE,APARTMENT_BLOCK,140000.0,FOR_SALE,BUY_REGULAR,,115.0,0.0,NOT_INSTALLED,0,0,0,,1,40,398,3.0,0,TO_RENOVATE
260,4460,HOUSE,HOUSE,145000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,NOT_INSTALLED,0,0,1,28.0,1,200,326,2.0,0,TO_RENOVATE
261,4420,HOUSE,HOUSE,149000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,SEMI_EQUIPPED,0,0,1,,1,15,179,2.0,0,TO_BE_DONE_UP
262,7880,HOUSE,HOUSE,155000.0,FOR_SALE,BUY_REGULAR,,155.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,320,3.0,0,TO_RENOVATE
263,4602,HOUSE,HOUSE,165000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,HYPER_EQUIPPED,0,0,1,60.0,1,700,1005,3.0,0,TO_BE_DONE_UP
264,4051,HOUSE,HOUSE,169000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,SEMI_EQUIPPED,0,0,1,50.0,0,0,138,2.0,0,TO_BE_DONE_UP
265,4040,HOUSE,HOUSE,179000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,NOT_INSTALLED,0,0,0,,1,120,242,2.0,0,TO_BE_DONE_UP
266,4400,HOUSE,HOUSE,179000.0,FOR_SALE,BUY_REGULAR,,166.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,280,325,3.0,0,TO_BE_DONE_UP
267,4520,HOUSE,HOUSE,185000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,SEMI_EQUIPPED,0,0,1,9.0,1,369,428,3.0,0,TO_BE_DONE_UP
268,4480,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,1,900,977,3.0,0,GOOD
269,4500,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,INSTALLED,0,0,1,,1,0,258,2.0,0,GOOD
270,4540,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,SEMI_EQUIPPED,0,0,1,,1,0,483,4.0,0,TO_BE_DONE_UP
271,4020,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,,112.0,0.0,NOT_INSTALLED,0,0,1,15.0,1,252,530,4.0,0,GOOD
272,4430,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,SEMI_EQUIPPED,0,0,1,,1,80,175,3.0,0,GOOD
273,4000,HOUSE,APARTMENT_BLOCK,210000.0,FOR_SALE,BUY_REGULAR,,112.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,0,0,113,2.0,0,GOOD
274,4100,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,,123.0,0.0,INSTALLED,0,0,1,56.0,1,138,261,2.0,0,GOOD
275,6810,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,,116.0,0.0,HYPER_EQUIPPED,0,0,0,,0,0,2005,3.0,0,GOOD
276,4540,HOUSE,HOUSE,229500.0,FOR_SALE,BUY_REGULAR,,105.0,0.0,SEMI_EQUIPPED,0,0,1,,1,919,1024,4.0,0,GOOD
277,4020,HOUSE,HOUSE,230000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,INSTALLED,0,0,1,40.0,1,60,380,3.0,0,TO_RENOVATE
278,4317,HOUSE,HOUSE,235000.0,FOR_SALE,BUY_REGULAR,,200.0,0.0,SEMI_EQUIPPED,0,0,1,,1,0,267,3.0,0,GOOD
279,9600,HOUSE,HOUSE,235000.0,FOR_SALE,BUY_REGULAR,,190.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,110,250,2.0,0,JUST_RENOVATED
280,4020,HOUSE,APARTMENT_BLOCK,247000.0,FOR_SALE,BUY_REGULAR,,163.0,0.0,SEMI_EQUIPPED,0,0,1,5.0,0,0,45,2.0,0,TO_BE_DONE_UP
281,4500,HOUSE,MANSION,249000.0,FOR_SALE,BUY_REGULAR,,177.0,0.0,USA_INSTALLED,0,0,1,,1,1000,1100,3.0,0,TO_BE_DONE_UP
282,4500,HOUSE,HOUSE,259000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,0,1,20.0,1,700,770,4.0,0,GOOD
283,8530,HOUSE,HOUSE,268000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,INSTALLED,0,0,1,,0,0,108,3.0,0,GOOD
284,4140,HOUSE,HOUSE,270000.0,FOR_SALE,BUY_REGULAR,,172.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,972,1247,4.0,0,GOOD
285,4140,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,USA_INSTALLED,0,0,1,8.0,1,15,153,2.0,0,AS_NEW
286,6600,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,,138.0,0.0,INSTALLED,0,0,1,,1,300,513,3.0,0,GOOD
287,6927,HOUSE,HOUSE,279000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,INSTALLED,0,0,1,15.0,0,0,851,4.0,0,JUST_RENOVATED
288,4140,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,USA_INSTALLED,0,0,1,9.0,1,10,142,3.0,0,AS_NEW
289,4140,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,USA_INSTALLED,0,0,1,10.0,1,30,232,3.0,0,AS_NEW
290,4500,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,,400.0,0.0,SEMI_EQUIPPED,0,0,1,,1,300,160,2.0,0,TO_BE_DONE_UP
291,4140,HOUSE,VILLA,295000.0,FOR_SALE,BUY_REGULAR,,123.0,0.0,INSTALLED,0,0,1,31.0,1,530,807,4.0,0,AS_NEW
292,4140,HOUSE,HOUSE,298000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,USA_INSTALLED,0,0,1,32.0,1,60,179,2.0,0,AS_NEW
293,1600,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,131.0,0.0,INSTALLED,0,0,1,,0,0,75,2.0,0,GOOD
294,1601,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,131.0,0.0,INSTALLED,0,0,1,,0,0,75,2.0,0,GOOD
295,4317,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,300.0,0.0,USA_INSTALLED,0,0,1,75.0,1,300,-250,2.0,0,AS_NEW
296,4020,HOUSE,APARTMENT_BLOCK,300000.0,FOR_SALE,BUY_REGULAR,,185.0,0.0,SEMI_EQUIPPED,0,0,1,80.0,0,0,470,2.0,0,GOOD
297,4140,HOUSE,HOUSE,305000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,USA_INSTALLED,0,0,1,,1,15,145,3.0,0,AS_NEW
298,4520,HOUSE,HOUSE,310000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,INSTALLED,0,0,1,57.0,1,1175,1260,4.0,0,AS_NEW
299,4540,HOUSE,HOUSE,310000.0,FOR_SALE,BUY_REGULAR,,162.0,0.0,SEMI_EQUIPPED,0,0,1,,1,500,834,4.0,0,AS_NEW
300,4000,HOUSE,MANSION,315000.0,FOR_SALE,BUY_REGULAR,,205.0,0.0,INSTALLED,0,0,1,28.0,1,93,276,2.0,0,TO_RENOVATE
301,4210,HOUSE,HOUSE,315000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,INSTALLED,0,0,1,50.0,0,0,2272,3.0,0,GOOD
302,2820,HOUSE,HOUSE,318000.0,FOR_SALE,BUY_REGULAR,,114.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,663,4.0,0,GOOD
303,1703,HOUSE,HOUSE,324000.0,FOR_SALE,BUY_REGULAR,,183.0,0.0,NOT_INSTALLED,0,0,1,,1,350,450,2.0,0,GOOD
304,7750,HOUSE,VILLA,329990.0,FOR_SALE,BUY_REGULAR,,142.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,450,751,3.0,0,AS_NEW
305,1410,HOUSE,HOUSE,335000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,USA_HYPER_EQUIPPED,0,0,1,30.0,1,80,184,2.0,0,GOOD
306,1020,HOUSE,TOWN_HOUSE,340000.0,FOR_SALE,BUY_REGULAR,,185.0,0.0,NOT_INSTALLED,0,0,1,51.0,1,200,299,2.0,0,TO_RENOVATE
307,4500,HOUSE,HOUSE,340000.0,FOR_SALE,BUY_REGULAR,,330.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,230,2.0,0,AS_NEW
308,2880,HOUSE,HOUSE,348000.0,FOR_SALE,BUY_REGULAR,,178.0,0.0,SEMI_EQUIPPED,0,0,0,,1,565,755,3.0,0,TO_RENOVATE
309,3401,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,,141.0,0.0,HYPER_EQUIPPED,1,0,1,,0,0,257,2.0,0,AS_NEW
310,4500,HOUSE,VILLA,359500.0,FOR_SALE,BUY_REGULAR,,180.0,0.0,INSTALLED,0,0,1,,1,750,883,4.0,0,AS_NEW
311,1500,HOUSE,HOUSE,369000.0,FOR_SALE,BUY_REGULAR,,156.0,0.0,INSTALLED,0,0,0,,0,0,410,2.0,0,GOOD
312,1501,HOUSE,HOUSE,369000.0,FOR_SALE,BUY_REGULAR,,156.0,0.0,INSTALLED,0,0,0,,0,0,410,2.0,0,GOOD
313,4500,HOUSE,HOUSE,375000.0,FOR_SALE,BUY_REGULAR,,185.0,0.0,NOT_INSTALLED,0,0,1,20.0,0,0,187,3.0,0,GOOD
314,1731,HOUSE,VILLA,380000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,USA_HYPER_EQUIPPED,0,0,1,20.0,1,200,382,4.0,0,JUST_RENOVATED
315,1600,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,INSTALLED,0,0,1,10.0,1,400,483,3.0,0,AS_NEW
316,1420,HOUSE,HOUSE,410000.0,FOR_SALE,BUY_REGULAR,,123.0,0.0,INSTALLED,0,0,1,40.0,1,200,288,3.0,0,AS_NEW
317,2850,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,,293.0,0.0,INSTALLED,0,0,0,,1,155,472,3.0,0,GOOD
318,4560,HOUSE,FARMHOUSE,420000.0,FOR_SALE,BUY_REGULAR,,338.0,0.0,NOT_INSTALLED,0,0,1,,1,11500,12493,4.0,0,TO_RENOVATE
319,2890,HOUSE,HOUSE,429000.0,FOR_SALE,BUY_REGULAR,,266.0,0.0,INSTALLED,0,0,1,20.0,1,0,1132,3.0,0,GOOD
320,1601,HOUSE,HOUSE,450000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,HYPER_EQUIPPED,0,0,1,50.0,1,350,470,3.0,0,GOOD
321,8430,HOUSE,VILLA,450000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,NOT_INSTALLED,0,0,1,10.0,1,300,417,4.0,0,TO_BE_DONE_UP
322,1970,HOUSE,HOUSE,465000.0,FOR_SALE,BUY_REGULAR,,104.0,0.0,INSTALLED,0,0,1,16.0,1,150,267,3.0,0,GOOD
